show,season,number,name,air_date,watched
The Big Bang Theory,2,20,The Hofstadter Isotope,4/13/2009,TRUE
The Big Bang Theory,2,21,The Vegas Renormalization,4/27/2009,TRUE
The Big Bang Theory,2,22,The Classified Materials Turbulence,5/4/2009,TRUE
The Big Bang Theory,2,23,The Monopolar Expedition,5/11/2009,TRUE
The Big Bang Theory,3,1,The Electric Can Opener Fluctuation,9/21/2009,TRUE
The Big Bang Theory,3,2,The Jiminy Conjecture,9/28/2009,TRUE
The Big Bang Theory,3,3,The Gothowitz Deviation,10/5/2009,TRUE
The Big Bang Theory,3,4,The Pirate Solution,10/12/2009,TRUE
The Big Bang Theory,3,5,The Creepy Candy Coating Corollary,10/19/2009,TRUE
The Big Bang Theory,3,6,The Cornhusker Vortex,11/2/2009,TRUE
The Big Bang Theory,3,7,The Guitarist Amplification,11/9/2009,TRUE
The Big Bang Theory,3,8,The Adhesive Duck Deficiency,11/16/2009,TRUE
The Big Bang Theory,3,9,The Vengeance Formulation,11/23/2009,TRUE
The Big Bang Theory,3,10,The Gorilla Experiment,12/7/2009,TRUE
The Big Bang Theory,3,11,The Maternal Congruence,12/14/2009,TRUE
The Big Bang Theory,3,12,The Psychic Vortex,1/11/2010,TRUE
The Big Bang Theory,3,13,The Bozeman Reaction,1/18/2010,TRUE
The Big Bang Theory,3,14,The Einstein Approximation,2/1/2010,TRUE
The Big Bang Theory,3,15,The Large Hadron Collision,2/8/2010,TRUE
The Big Bang Theory,3,16,The Excelsior Acquisition,3/1/2010,TRUE
The Big Bang Theory,3,17,The Precious Fragmentation,3/8/2010,TRUE
The Big Bang Theory,3,18,The Pants Alternative,3/22/2010,TRUE
The Big Bang Theory,3,19,The Wheaton Recurrence,4/12/2010,TRUE
The Big Bang Theory,3,20,The Spaghetti Catalyst,5/3/2010,TRUE
The Big Bang Theory,3,21,The Plimpton Stimulation,5/10/2010,TRUE
The Big Bang Theory,3,22,The Staircase Implementation,5/17/2010,TRUE
The Big Bang Theory,3,23,The Lunar Excitation,5/24/2010,TRUE
The Big Bang Theory,4,1,The Robotic Manipulation,9/23/2010,TRUE
The Big Bang Theory,4,2,The Cruciferous Vegetable Amplification,9/30/2010,TRUE
The Big Bang Theory,4,3,The Zazzy Substitution,10/7/2010,TRUE
The Big Bang Theory,4,4,The Hot Troll Deviation,10/14/2010,TRUE
The Big Bang Theory,4,5,The Desperation Emanation,10/21/2010,TRUE
The Big Bang Theory,4,6,The Irish Pub Formulation,10/28/2010,TRUE
The Big Bang Theory,4,7,The Apology Insufficiency,11/4/2010,TRUE
The Big Bang Theory,4,8,The 21-Second Excitation,11/11/2010,TRUE
The Big Bang Theory,4,9,The Boyfriend Complexity,11/18/2010,TRUE
The Big Bang Theory,4,10,The Alien Parasite Hypothesis,12/9/2010,TRUE
The Big Bang Theory,4,11,The Justice League Recombination,12/16/2010,TRUE
The Big Bang Theory,4,12,The Bus Pants Utilization,1/6/2011,TRUE
The Big Bang Theory,4,13,The Love Car Displacement,1/20/2011,TRUE
The Big Bang Theory,4,14,The Thespian Catalyst,2/3/2011,TRUE
The Big Bang Theory,4,15,The Benefactor Factor,2/10/2011,TRUE
The Big Bang Theory,4,16,The Cohabitation Formulation,2/17/2011,TRUE
The Big Bang Theory,4,17,The Toast Derivation,2/24/2011,TRUE
The Big Bang Theory,4,18,The Prestidigitation Approximation,3/10/2011,TRUE
The Big Bang Theory,4,19,The Zarnecki Incursion,3/31/2011,TRUE
The Big Bang Theory,4,20,The Herb Garden Germination,4/7/2011,TRUE
The Big Bang Theory,4,21,The Agreement Dissection,4/28/2011,TRUE
The Big Bang Theory,4,22,The Wildebeest Implementation,5/5/2011,TRUE
The Big Bang Theory,4,23,The Engagement Reaction,5/12/2011,TRUE
The Big Bang Theory,4,24,The Roommate Transmogrification,5/19/2011,TRUE
The Big Bang Theory,5,1,The Skank Reflex Analysis,9/22/2011,TRUE
The Big Bang Theory,5,2,The Infestation Hypothesis,9/22/2011,TRUE
The Big Bang Theory,5,3,The Pulled Groin Extrapolation,9/29/2011,TRUE
The Big Bang Theory,5,4,The Wiggly Finger Catalyst,10/6/2011,TRUE
The Big Bang Theory,5,5,The Russian Rocket Reaction,10/13/2011,TRUE
The Big Bang Theory,5,6,The Rhinitis Revelation,10/20/2011,TRUE
The Big Bang Theory,5,7,The Good Guy Fluctuation,10/27/2011,TRUE
The Big Bang Theory,5,8,The Isolation Permutation,11/3/2011,TRUE
The Big Bang Theory,5,9,The Ornithophobia Diffusion,11/10/2011,TRUE
The Big Bang Theory,5,10,The Flaming Spittoon Acquisition,11/17/2011,TRUE
The Big Bang Theory,5,11,The Speckerman Recurrence,12/8/2011,TRUE
The Big Bang Theory,5,12,The Shiny Trinket Maneuver,1/12/2012,TRUE
The Big Bang Theory,5,13,The Recombination Hypothesis,1/19/2012,TRUE
The Big Bang Theory,5,14,The Beta Test Initiation,1/26/2012,TRUE
The Big Bang Theory,5,15,The Friendship Contraction,2/2/2012,TRUE
The Big Bang Theory,5,16,The Vacation Solution,2/9/2012,TRUE
The Big Bang Theory,5,17,The Rothman Disintegration,2/16/2012,TRUE
The Big Bang Theory,5,18,The Werewolf Transformation,2/23/2012,TRUE
The Big Bang Theory,5,19,The Weekend Vortex,3/8/2012,TRUE
The Big Bang Theory,5,20,The Transporter Malfunction,3/29/2012,TRUE
The Big Bang Theory,5,21,The Hawking Excitation,4/5/2012,TRUE
The Big Bang Theory,5,22,The Stag Convergence,4/26/2012,TRUE
The Big Bang Theory,5,23,The Launch Acceleration,5/3/2012,TRUE
The Big Bang Theory,5,24,The Countdown Reflection,5/10/2012,TRUE
The Big Bang Theory,6,1,The Date Night Variable,9/27/2012,TRUE
The Big Bang Theory,6,2,The Decoupling Fluctuation,10/4/2012,TRUE
The Big Bang Theory,6,3,The Higgs Boson Observation,10/11/2012,TRUE
The Big Bang Theory,6,4,The Re-Entry Minimization,10/18/2012,TRUE
The Big Bang Theory,6,5,The Holographic Excitation,10/25/2012,TRUE
The Big Bang Theory,6,6,The Extract Obliteration,11/1/2012,TRUE
The Big Bang Theory,6,7,The Habitation Configuration,11/8/2012,TRUE
The Big Bang Theory,6,8,The 43 Peculiarity,11/15/2012,TRUE
The Big Bang Theory,6,9,The Parking Spot Escalation,11/29/2012,TRUE
The Big Bang Theory,6,10,The Fish Guts Displacement,12/6/2012,TRUE
The Big Bang Theory,6,11,The Santa Simulation,12/13/2012,TRUE
The Big Bang Theory,6,12,The Egg Salad Equivalency,1/3/2013,TRUE
The Big Bang Theory,6,13,The Bakersfield Expedition,1/10/2013,TRUE
The Big Bang Theory,6,14,The Cooper/Kripke Inversion,1/31/2013,TRUE
The Big Bang Theory,6,15,The Spoiler Alert Segmentation,2/7/2013,TRUE
The Big Bang Theory,6,16,The Tangible Affection Proof,2/14/2013,TRUE
The Big Bang Theory,6,17,The Monster Isolation,2/21/2013,TRUE
The Big Bang Theory,6,18,The Contractual Obligation Implementation,3/7/2013,TRUE
The Big Bang Theory,6,19,The Closet Reconfiguration,3/14/2013,TRUE
The Big Bang Theory,6,20,The Tenure Turbulence,4/4/2013,TRUE
The Big Bang Theory,6,21,The Closure Alternative,4/25/2013,TRUE
The Big Bang Theory,6,22,The Proton Resurgence,5/2/2013,TRUE
The Big Bang Theory,6,23,The Love Spell Potential,5/9/2013,TRUE
The Big Bang Theory,6,24,The Bon Voyage Reaction,5/16/2013,TRUE
The Big Bang Theory,7,1,The Hofstadter Insufficiency,9/26/2013,TRUE
The Big Bang Theory,7,2,The Deception Verification,9/26/2013,TRUE
The Big Bang Theory,7,3,The Scavenger Vortex,10/3/2013,TRUE
The Big Bang Theory,7,4,The Raiders Minimization,10/10/2013,TRUE
The Big Bang Theory,7,5,The Workplace Proximity,10/17/2013,TRUE
The Big Bang Theory,7,6,The Romance Resonance,10/24/2013,TRUE
The Big Bang Theory,7,7,The Proton Displacement,11/7/2013,TRUE
The Big Bang Theory,7,8,The Itchy Brain Simulation,11/14/2013,TRUE
The Big Bang Theory,7,9,The Thanksgiving Decoupling,11/21/2013,TRUE
The Big Bang Theory,7,10,The Discovery Dissipation,12/5/2013,TRUE
The Big Bang Theory,7,11,The Cooper Extraction,12/12/2013,TRUE
The Big Bang Theory,7,12,The Hesitation Ramification,1/2/2014,TRUE
The Big Bang Theory,7,13,The Occupation Recalibration,1/9/2014,TRUE
The Big Bang Theory,7,14,The Convention Conundrum,1/30/2014,TRUE
The Big Bang Theory,7,15,The Locomotive Manipulation,2/6/2014,TRUE
The Big Bang Theory,7,16,The Table Polarization,2/27/2014,TRUE
The Big Bang Theory,7,17,The Friendship Turbulence,3/6/2014,TRUE
The Big Bang Theory,7,18,The Mommy Observation,3/13/2014,TRUE
The Big Bang Theory,7,19,The Indecision Amalgamation,4/3/2014,TRUE
The Big Bang Theory,7,20,The Relationship Diremption,4/10/2014,TRUE
The Big Bang Theory,7,21,The Anything Can Happen Recurrence,4/24/2014,TRUE
The Big Bang Theory,7,22,The Proton Transmogrification,5/1/2014,TRUE
The Big Bang Theory,7,23,The Gorilla Dissolution,5/8/2014,TRUE
The Big Bang Theory,7,24,The Status Quo Combustion,5/15/2014,TRUE
The Big Bang Theory,8,1,The Locomotion Interruption,9/22/2014,TRUE
The Big Bang Theory,8,2,The Junior Professor Solution,9/22/2014,TRUE
The Big Bang Theory,8,3,The First Pitch Insufficiency,9/29/2014,TRUE
The Big Bang Theory,8,4,The Hook-Up Reverberation,10/6/2014,TRUE
The Big Bang Theory,8,5,The Focus Attenuation,10/13/2014,TRUE
The Big Bang Theory,8,6,The Expedition Approximation,10/20/2014,TRUE
The Big Bang Theory,8,7,The Misinterpretation Agitation,10/30/2014,TRUE
The Big Bang Theory,8,8,The Prom Equivalency,11/6/2014,TRUE
The Big Bang Theory,8,9,The Septum Deviation,11/13/2014,TRUE
The Big Bang Theory,8,10,The Champagne Reflection,11/20/2014,TRUE
The Big Bang Theory,8,11,The Clean Room Infiltration,12/11/2014,TRUE
The Big Bang Theory,8,12,The Space Probe Disintegration,1/8/2015,TRUE
The Big Bang Theory,8,13,The Anxiety Optimization,1/29/2015,TRUE
The Big Bang Theory,8,14,The Troll Manifestation,2/5/2015,TRUE
The Big Bang Theory,8,15,The Comic Book Store Regeneration,2/19/2015,TRUE
The Big Bang Theory,8,16,The Intimacy Acceleration,2/26/2015,TRUE
The Big Bang Theory,8,17,The Colonization Application,3/5/2015,TRUE
The Big Bang Theory,8,18,The Leftover Thermalization,3/12/2015,TRUE
The Big Bang Theory,8,19,The Skywalker Incursion,4/2/2015,TRUE
The Big Bang Theory,8,20,The Fortification Implementation,4/9/2015,TRUE
The Big Bang Theory,8,21,The Communication Deterioration,4/16/2015,TRUE
The Big Bang Theory,8,22,The Graduation Transmission,4/23/2015,TRUE
The Big Bang Theory,8,23,The Maternal Combustion,4/30/2015,TRUE
The Big Bang Theory,8,24,The Commitment Determination,5/7/2015,TRUE
The Big Bang Theory,9,1,The Matrimonial Momentum,9/21/2015,TRUE
The Big Bang Theory,9,2,The Separation Oscillation,9/28/2015,TRUE
The Big Bang Theory,9,3,The Bachelor Party Corrosion,10/5/2015,TRUE
The Big Bang Theory,9,4,The 2003 Approximation,10/12/2015,TRUE
The Big Bang Theory,9,5,The Perspiration Implementation,10/19/2015,TRUE
The Big Bang Theory,9,6,The Helium Insufficiency,10/26/2015,TRUE
The Big Bang Theory,9,7,The Spock Resonance,11/5/2015,TRUE
The Big Bang Theory,9,8,The Mystery Date Observation,11/12/2015,TRUE
The Big Bang Theory,9,9,The Platonic Permutation,11/19/2015,TRUE
The Big Bang Theory,9,10,The Earworm Reverberation,12/10/2015,TRUE
The Big Bang Theory,9,11,The Opening Night Excitation,12/17/2015,TRUE
The Big Bang Theory,9,12,The Sales Call Sublimation,1/7/2016,TRUE
The Big Bang Theory,9,13,The Empathy Optimization,1/14/2016,TRUE
The Big Bang Theory,9,14,The Meemaw Materialization,2/4/2016,TRUE
The Big Bang Theory,9,15,The Valentino Submergence,2/11/2016,TRUE
The Big Bang Theory,9,16,The Positive Negative Reaction,2/18/2016,TRUE
The Big Bang Theory,9,17,The Celebration Experimentation,2/25/2016,TRUE
The Big Bang Theory,9,18,The Application Deterioration,3/10/2016,TRUE
The Big Bang Theory,9,19,The Solder Excursion Diversion,3/31/2016,TRUE
The Big Bang Theory,9,20,The Big Bear Precipitation,4/7/2016,TRUE
The Big Bang Theory,9,21,The Viewing Party Combustion,4/21/2016,TRUE
The Big Bang Theory,9,22,The Fermentation Bifurcation,4/28/2016,TRUE
The Big Bang Theory,9,23,The Line Substitution Solution,5/5/2016,TRUE
The Big Bang Theory,9,24,The Convergence Convergence,5/12/2016,TRUE
The Big Bang Theory,10,1,The Conjugal Conjecture,9/19/2016,TRUE
The Big Bang Theory,10,2,The Military Miniaturization,9/26/2016,TRUE
The Big Bang Theory,10,3,The Dependence Transcendence,10/3/2016,TRUE
The Big Bang Theory,10,4,The Cohabitation Experimentation,10/10/2016,TRUE
The Big Bang Theory,10,5,The Hot Tub Contamination,10/17/2016,TRUE
The Big Bang Theory,10,6,The Fetal Kick Catalyst,10/27/2016,TRUE
The Big Bang Theory,10,7,The Veracity Elasticity,11/3/2016,TRUE
The Big Bang Theory,10,8,The Brain Bowl Incubation,11/10/2016,TRUE
The Big Bang Theory,10,9,The Geology Elevation,11/17/2016,TRUE
The Big Bang Theory,10,10,The Property Division Collision,12/1/2016,TRUE
The Big Bang Theory,10,11,The Birthday Synchronicity,12/15/2016,TRUE
The Big Bang Theory,10,12,The Holiday Summation,1/5/2017,TRUE
The Big Bang Theory,10,13,The Romance Recalibration,1/19/2017,TRUE
The Big Bang Theory,10,14,The Emotion Detection Automation,2/2/2017,TRUE
The Big Bang Theory,10,15,The Locomotion Reverberation,2/9/2017,TRUE
The Big Bang Theory,10,16,The Allowance Evaporation,2/16/2017,TRUE
The Big Bang Theory,10,17,The Comic-Con Conundrum,2/23/2017,TRUE
The Big Bang Theory,10,18,The Escape Hatch Identification,3/9/2017,TRUE
The Big Bang Theory,10,19,The Collaboration Fluctuation,3/30/2017,TRUE
The Big Bang Theory,10,20,The Recollection Dissipation,4/6/2017,TRUE
The Big Bang Theory,10,21,The Separation Agitation,4/13/2017,TRUE
The Big Bang Theory,10,22,The Cognition Regeneration,4/27/2017,TRUE
The Big Bang Theory,10,23,The Gyroscopic Collapse,5/4/2017,TRUE
The Big Bang Theory,10,24,The Long Distance Dissonance,5/11/2017,TRUE
The Big Bang Theory,11,1,The Proposal Proposal,9/25/2017,TRUE
The Big Bang Theory,11,2,The Retraction Reaction,10/2/2017,TRUE
The Big Bang Theory,11,3,The Relaxation Integration,10/9/2017,TRUE
The Big Bang Theory,11,4,The Explosion Implosion,10/16/2017,TRUE
The Big Bang Theory,11,5,The Collaboration Contamination,10/23/2017,TRUE
The Big Bang Theory,11,6,The Proton Regeneration,11/2/2017,TRUE
The Big Bang Theory,11,7,The Geology Methodology,11/9/2017,TRUE
The Big Bang Theory,11,8,The Tesla Recoil,11/16/2017,TRUE
The Big Bang Theory,11,9,The Bitcoin Entanglement,11/30/2017,TRUE
The Big Bang Theory,11,10,The Confidence Erosion,12/7/2017,TRUE
The Big Bang Theory,11,11,The Celebration Reverberation,12/14/2017,TRUE
The Big Bang Theory,11,12,The Matrimonial Metric,1/4/2018,TRUE
The Big Bang Theory,11,13,The Solo Oscillation,1/11/2018,TRUE
The Big Bang Theory,11,14,The Separation Triangulation,1/18/2018,TRUE
The Big Bang Theory,11,15,The Novelization Correlation,2/1/2018,TRUE
The Big Bang Theory,11,16,The Neonatal Nomenclature,3/1/2018,TRUE
The Big Bang Theory,11,17,The Athenaeum Allocation,3/8/2018,TRUE
The Big Bang Theory,11,18,The Gates Excitation,3/29/2018,TRUE
The Big Bang Theory,11,19,The Tenant Disassociation,4/5/2018,TRUE
The Big Bang Theory,11,20,The Reclusive Potential,4/12/2018,TRUE
The Big Bang Theory,11,21,The Comet Polarization,4/19/2018,TRUE
The Big Bang Theory,11,22,The Monetary Insufficiency,4/26/2018,TRUE
The Big Bang Theory,11,23,The Sibling Realignment,5/3/2018,TRUE
The Big Bang Theory,11,24,The Bow Tie Asymmetry,5/10/2018,TRUE
The Big Bang Theory,12,1,The Conjugal Configuration,9/24/2018,TRUE
The Big Bang Theory,12,2,The Wedding Gift Wormhole,9/27/2018,TRUE
The Big Bang Theory,12,3,The Procreation Calculation,10/4/2018,TRUE
The Big Bang Theory,12,4,The Tam Turbulence,10/11/2018,TRUE
The Big Bang Theory,12,5,The Planetarium Collision,10/18/2018,TRUE
The Big Bang Theory,12,6,The Imitation Perturbation,10/25/2018,TRUE
The Big Bang Theory,12,7,The Grant Allocation Derivation,11/1/2018,TRUE
The Big Bang Theory,12,8,The Consummation Deviation,11/8/2018,TRUE
The Big Bang Theory,12,9,The Citation Negation,11/15/2018,TRUE
The Big Bang Theory,12,10,The VCR Illumination,12/6/2018,TRUE
The Big Bang Theory,12,11,The Paintball Scattering,1/3/2019,TRUE
The Big Bang Theory,12,12,The Propagation Proposition,1/10/2019,TRUE
The Big Bang Theory,12,13,The Confirmation Polarization,1/17/2019,TRUE
The Big Bang Theory,12,14,The Meteorite Manifestation,1/31/2019,TRUE
The Big Bang Theory,12,15,The Donation Oscillation,2/7/2019,TRUE
The Big Bang Theory,12,16,The D & D Vortex,2/21/2019,TRUE
The Big Bang Theory,12,17,The Conference Valuation,3/7/2019,TRUE
The Big Bang Theory,12,18,The Laureate Accumulation,4/4/2019,TRUE
The Big Bang Theory,12,19,The Inspiration Deprivation ,4/18/2019,TRUE
The Big Bang Theory,12,20,The Decision Reverberation,4/25/2019,TRUE
The Big Bang Theory,12,21,The Plagiarism Schism,5/2/2019,TRUE
The Big Bang Theory,12,22,The Maternal Conclusion,5/9/2019,TRUE
The Big Bang Theory,12,23,The Change Constant,5/16/2019,TRUE
The Big Bang Theory,12,24,The Stockholm Syndrome,5/16/2019,TRUE
The Blacklist,1,1,Pilot,9/23/2013,TRUE
The Blacklist,1,2,The Freelancer,9/30/2013,TRUE
The Blacklist,1,3,Wujing,10/7/2013,TRUE
The Blacklist,1,4,The Stewmaker,10/14/2013,TRUE
The Blacklist,1,5,The Courier,10/21/2013,TRUE
The Blacklist,1,6,Gina Zanetakos,10/28/2013,TRUE
The Blacklist,1,7,Frederick Barnes,11/4/2013,TRUE
The Blacklist,1,8,General Ludd,11/11/2013,TRUE
The Blacklist,1,9,Anslo Garrick,11/25/2013,TRUE
The Blacklist,1,10,Anslo Garrick: Conclusion,12/2/2013,TRUE
The Blacklist,1,11,The Good Samaritan,1/13/2014,TRUE
The Blacklist,1,12,The Alchemist,1/20/2014,TRUE
The Blacklist,1,13,The Cyprus Agency,1/27/2014,TRUE
The Blacklist,1,14,Madeline Pratt,2/24/2014,TRUE
The Blacklist,1,15,The Judge,3/3/2014,TRUE
The Blacklist,1,16,Mako Tanida,3/17/2014,TRUE
The Blacklist,1,17,Ivan,3/24/2014,TRUE
The Blacklist,1,18,Milton Bobbit,3/31/2014,TRUE
The Blacklist,1,19,The Pavlovich Brothers,4/21/2014,TRUE
The Blacklist,1,20,The Kingmaker,4/28/2014,TRUE
The Blacklist,1,21,Berlin,5/5/2014,TRUE
The Blacklist,1,22,Berlin: Conclusion,5/12/2014,TRUE
The Blacklist,2,1,Lord Baltimore,9/22/2014,TRUE
The Blacklist,2,2,Monarch Douglas Bank,9/29/2014,TRUE
The Blacklist,2,3,Dr. James Covington,10/6/2014,TRUE
The Blacklist,2,4,Dr. Linus Creel,10/13/2014,TRUE
The Blacklist,2,5,The Front,10/20/2014,TRUE
The Blacklist,2,6,The Mombasa Cartel,10/27/2014,TRUE
The Blacklist,2,7,The Scimitar,11/3/2014,TRUE
The Blacklist,2,8,The Decembrist,11/10/2014,TRUE
The Blacklist,2,9,Luther Braxton,2/1/2015,TRUE
The Blacklist,2,10,Luther Braxton: Conclusion,2/5/2015,TRUE
The Blacklist,2,11,Ruslan Denisov,2/12/2015,TRUE
The Blacklist,2,12,The Kenyon Family,2/19/2015,TRUE
The Blacklist,2,13,The Deer Hunter,2/26/2015,TRUE
The Blacklist,2,14,T. Earl King VI,3/5/2015,TRUE
The Blacklist,2,15,The Major,3/12/2015,TRUE
The Blacklist,2,16,Tom Keen,3/19/2015,TRUE
The Blacklist,2,17,The Longevity Initiative,3/26/2015,TRUE
The Blacklist,2,18,Vanessa Cruz,4/2/2015,TRUE
The Blacklist,2,19,Leonard Caul,4/23/2015,TRUE
The Blacklist,2,20,Quon Zhang,4/30/2015,TRUE
The Blacklist,2,21,Karakurt,5/7/2015,TRUE
The Blacklist,2,22,Tom Connolly,5/14/2015,TRUE
The Blacklist,3,1,The Troll Farmer,10/1/2015,TRUE
The Blacklist,3,2,Marvin Gerard,10/8/2015,TRUE
The Blacklist,3,3,Eli Matchett,10/15/2015,TRUE
The Blacklist,3,4,The Djinn,10/22/2015,TRUE
The Blacklist,3,5,Arioch Cain,10/29/2015,TRUE
The Blacklist,3,6,Sir Crispin Crandall,11/5/2015,TRUE
The Blacklist,3,7,Zal Bin Hasaan,11/12/2015,TRUE
The Blacklist,3,8,Kings of the Highway,11/19/2015,TRUE
The Blacklist,3,9,The Director,1/7/2016,TRUE
The Blacklist,3,10,The Director: Conclusion,1/14/2016,TRUE
The Blacklist,3,11,Mr. Gregory Devry,1/21/2016,TRUE
The Blacklist,3,12,The Vehm,1/28/2016,TRUE
The Blacklist,3,13,Alistair Pitt,2/4/2016,TRUE
The Blacklist,3,14,Lady Ambrosia,2/11/2016,TRUE
The Blacklist,3,15,Drexel,2/18/2016,TRUE
The Blacklist,3,16,The Caretaker,2/25/2016,TRUE
The Blacklist,3,17,Mr. Solomon,4/7/2016,TRUE
The Blacklist,3,18,Mr. Solomon: Conclusion,4/14/2016,TRUE
The Blacklist,3,19,Cape May,4/21/2016,TRUE
The Blacklist,3,20,The Artax Network,4/28/2016,TRUE
The Blacklist,3,21,Susan Hargrave,5/5/2016,TRUE
The Blacklist,3,22,Alexander Kirk,5/12/2016,TRUE
The Blacklist,3,23,Alexander Kirk: Conclusion,5/19/2016,TRUE
The Blacklist,4,1,Esteban,9/22/2016,TRUE
The Blacklist,4,2,Mato,9/29/2016,TRUE
The Blacklist,4,3,Miles McGrath,10/6/2016,TRUE
The Blacklist,4,4,Gaia,10/13/2016,TRUE
The Blacklist,4,5,The Lindquist Concern,10/20/2016,TRUE
The Blacklist,4,6,The Thrushes,10/27/2016,TRUE
The Blacklist,4,7,Dr. Adrian Shaw,11/3/2016,TRUE
The Blacklist,4,8,Dr. Adrian Shaw: Conclusion,11/10/2016,TRUE
The Blacklist,4,9,Lipet's Seafood Company,1/5/2017,TRUE
The Blacklist,4,10,The Forecaster,1/12/2017,TRUE
The Blacklist,4,11,The Harem,1/19/2017,TRUE
The Blacklist,4,12,Natalie Luca,2/2/2017,TRUE
The Blacklist,4,13,Isabella Stone,2/9/2017,TRUE
The Blacklist,4,14,The Architect,2/16/2017,TRUE
The Blacklist,4,15,The Apothecary,2/23/2017,TRUE
The Blacklist,4,16,Dembe Zuma,4/20/2017,TRUE
The Blacklist,4,17,Requiem,4/20/2017,TRUE
The Blacklist,4,18,Philomena,4/27/2017,TRUE
The Blacklist,4,19,Dr. Bogdan Krilov,5/4/2017,TRUE
The Blacklist,4,20,The Debt Collector,5/11/2017,TRUE
The Blacklist,4,21,Mr. Kaplan,5/18/2017,TRUE
The Blacklist,4,22,Mr. Kaplan: Conclusion,5/18/2017,TRUE
The Blacklist,5,1,Smokey Putnum,9/27/2017,TRUE
The Blacklist,5,2,Greyson Blaise,10/4/2017,TRUE
The Blacklist,5,3,Miss Rebecca Thrall,10/11/2017,TRUE
The Blacklist,5,4,The Endling,10/18/2017,TRUE
The Blacklist,5,5,Ilyas Surkov,10/25/2017,TRUE
The Blacklist,5,6,The Travel Agency,11/1/2017,TRUE
The Blacklist,5,7,The Kilgannon Corporation,11/8/2017,TRUE
The Blacklist,5,8,Ian Garvey,11/15/2017,TRUE
The Blacklist,5,9,Ruin,1/3/2018,TRUE
The Blacklist,5,10,The Informant,1/10/2018,TRUE
The Blacklist,5,11,Abraham Stern,1/17/2018,TRUE
The Blacklist,5,12,The Cook,1/31/2018,TRUE
The Blacklist,5,13,The Invisible Hand,2/7/2018,TRUE
The Blacklist,5,14,Mr. Raleigh Sinclair III,2/28/2018,TRUE
The Blacklist,5,15,Pattie Sue Edwards,3/7/2018,TRUE
The Blacklist,5,16,The Capricorn Killer,3/14/2018,TRUE
The Blacklist,5,17,Anna-Gracia Duerte,4/4/2018,TRUE
The Blacklist,5,18,Zarak Mosadek,4/11/2018,TRUE
The Blacklist,5,19,Ian Garvey: Conclusion,4/25/2018,TRUE
The Blacklist,5,20,Nicholas T. Moore,5/2/2018,TRUE
The Blacklist,5,21,Lawrence Dane Devlin,5/9/2018,TRUE
The Blacklist,5,22,Sutton Ross,5/16/2018,TRUE
The Blacklist,6,1,Dr. Hans Koehler,1/3/2019,TRUE
The Blacklist,6,2,The Corsican,1/4/2019,TRUE
The Blacklist,6,3,The Pharmacist,1/11/2019,TRUE
The Blacklist,6,4,The Pawnbrokers,1/18/2019,TRUE
The Blacklist,6,5,Alter Ego,2/1/2019,TRUE
